"applicant_id","municipality","application_year","selected","male","age_at_application","has_phone","ses_stratum","neighborhood","age_at_survey","survey_month","survey_form","household_visit","mother_educ","father_educ","mother_age","father_age","father_income_high","receiving_aid_now","started_g6_private","started_g7_private","in_private_now","in_school_now","highest_grade","finished_g6","finished_g7","finished_g8","repeats_g6","ever_repeated","total_repeats","years_in_school","married_or_cohab","has_child","working","hours_worked","cohort","selected_clean","male_clean","has_phone_clean","survey_form_clean","household_visit_clean","father_income_high_clean","receiving_aid_now_clean","started_g6_private_clean","started_g7_private_clean","in_private_now_clean","in_school_now_clean","finished_g6_clean","finished_g7_clean","finished_g8_clean","ever_repeated_clean","married_or_cohab_clean","has_child_clean","working_clean","ses_stratum_clean","neighborhood_clean","survey_month_clean","repeats_g6_clean","total_repeats_clean","age_change","age_unverifiable","age_decreased","age_unchanged","age_outside_2_to_4","age_at_survey_clean","grade_conflict","grade_below_5_review","school_years_below_grade_progress_review","finished_g6_conflict","finished_g7_conflict","finished_g8_conflict","repeats_conflict","private_school_conflict","mother_child_age_gap","mother_age_gap_over_60","mother_age_clean","father_child_age_gap","father_age_gap_over_60","father_age_clean","work_hours_conflict","years_in_school_above_4","years_in_school_exceeds_age_gap_plus_1","primary_logic_flag","age_at_application_missing","ses_stratum_missing","neighborhood_missing","age_at_application_imp","ses_stratum_imp","male_c","has_phone_c","age_at_application_imp_c","age_at_application_missing_c","ses_stratum_imp_c","ses_stratum_missing_c"
101355,"A",2022,0,1,16,1,2,,16,7,1,0,5,5,45,52,0,0,1,0,0,0,5,0,0,0,0,0,0,1,0,0,1,40,"A_2022",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,,7,0,0,0,FALSE,FALSE,TRUE,TRUE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29,FALSE,45,36,FALSE,52,FALSE,FALSE,FALSE,FALSE,0,0,1,16,2,0.494584837545126,0,3.59191176470588,-0.0180505415162455,-0.0758928571428572,-0.191335740072202
101356,"A",2020,0,1,14,1,2,19,16,6,0,0,5,8,50,50,0,0,1,1,1,1,8,1,1,1,1,1,2,6,0,0,1,40,"A_2020",0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,2,19,6,1,2,2,FALSE,FALSE,FALSE,FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34,FALSE,50,34,FALSE,50,FALSE,TRUE,TRUE,FALSE,0,0,0,14,2,0.498299319727891,0,1.40625,-0.0476190476190476,0,-0.158163265306122
101357,"A",2022,0,0,,1,1,,13,7,1,0,,6,,40,0,0,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0,"A_2022",0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,,7,0,0,,TRUE,FALSE,FALSE,FALSE,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,27,FALSE,40,FALSE,FALSE,FALSE,FALSE,1,0,1,12.4080882352941,1,-0.505415162454874,0,0,0.981949458483754,-1.07589285714286,-0.191335740072202
101358,"A",2020,0,1,11,1,2,6,13,3,0,0,7,,40,,,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,1,1,0,0,,0,1,1,1,1,1,1,1,0,0,0,0,2,6,3,0,0,2,FALSE,FALSE,FALSE,FALSE,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27,FALSE,40,,FALSE,,FALSE,FALSE,TRUE,FALSE,0,0,0,11,2,0.498299319727891,0,-1.59375,-0.0476190476190476,0,-0.158163265306122
101359,"A",2020,0,0,11,1,3,7,14,4,0,0,5,5,41,43,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,3,7,4,0,0,3,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27,FALSE,41,29,FALSE,43,FALSE,FALSE,FALSE,FALSE,0,0,0,11,3,-0.501700680272109,0,-1.59375,-0.0476190476190476,1,-0.158163265306122
101360,"A",2022,1,1,12,1,,,12,11,1,0,6,,42,,,1,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0,"A_2022",1,1,1,1,0,,1,1,1,1,1,1,0,0,0,0,0,0,,,11,0,0,0,FALSE,FALSE,TRUE,TRUE,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,FALSE,42,,FALSE,,FALSE,FALSE,TRUE,FALSE,0,1,1,12,2.07589285714286,0.494584837545126,0,-0.408088235294118,-0.0180505415162455,0,0.808664259927798
101361,"B",2018,1,0,10,1,2,,15,6,1,1,10,6,40,44,0,1,1,1,1,1,9,1,1,1,0,0,0,6,0,0,0,0,"B_2018",1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,2,,6,0,0,5,FALSE,FALSE,FALSE,TRUE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25,FALSE,40,29,FALSE,44,FALSE,TRUE,FALSE,FALSE,0,0,1,10,2,-0.424242424242424,0.557575757575758,-2.40123456790123,-0.0181818181818182,0.056,-0.242424242424242
101362,"A",2020,1,1,12,1,2,,14,3,0,0,5,9,43,40,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2,,3,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29,FALSE,43,26,FALSE,40,FALSE,FALSE,TRUE,FALSE,0,0,1,12,2,0.498299319727891,0,-0.59375,-0.0476190476190476,0,-0.158163265306122
101363,"A",2020,0,0,13,1,1,,15,5,0,0,5,4,33,54,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,,5,0,0,2,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,FALSE,33,39,FALSE,54,FALSE,FALSE,TRUE,FALSE,0,0,1,13,1,-0.501700680272109,0,0.40625,-0.0476190476190476,-1,-0.158163265306122
101364,"A",2020,0,1,13,1,,,15,4,0,0,5,5,50,60,0,0,1,0,0,0,5,0,0,0,0,0,0,1,0,0,1,40,"A_2020",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,4,0,0,2,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35,FALSE,50,45,FALSE,60,FALSE,FALSE,FALSE,FALSE,0,1,1,13,2,0.498299319727891,0,0.40625,-0.0476190476190476,0,0.841836734693878
101365,"A",2020,0,1,12,1,2,15,14,5,0,0,5,3,32,40,0,0,1,0,0,1,6,1,0,0,1,1,1,4,0,0,0,0,"A_2020",0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,2,15,5,1,1,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,FALSE,32,26,FALSE,40,FALSE,FALSE,TRUE,FALSE,0,0,0,12,2,0.498299319727891,0,-0.59375,-0.0476190476190476,0,-0.158163265306122
101366,"A",2022,0,0,11,1,2,,12,4,1,0,7,,32,38,,0,1,1,1,1,7,1,1,0,0,0,0,2,0,0,0,0,"A_2022",0,0,1,1,0,,0,1,1,1,1,1,1,0,0,0,0,0,2,,4,0,0,1,FALSE,FALSE,FALSE,TRUE,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,FALSE,32,26,FALSE,38,FALSE,FALSE,FALSE,FALSE,0,0,1,11,2,-0.505415162454874,0,-1.40808823529412,-0.0180505415162455,-0.0758928571428572,-0.191335740072202
101367,"A",2020,1,1,14,1,2,15,17,4,0,0,9,7,45,44,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2,15,4,0,0,3,FALSE,FALSE,FALSE,FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28,FALSE,45,27,FALSE,44,FALSE,FALSE,FALSE,FALSE,0,0,0,14,2,0.498299319727891,0,1.40625,-0.0476190476190476,0,-0.158163265306122
101368,"A",2020,1,0,11,1,2,7,14,5,0,0,11,,30,50,,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,0,1,0,0,,1,1,1,1,1,1,1,1,0,0,0,0,2,7,5,0,0,3,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16,FALSE,30,36,FALSE,50,FALSE,FALSE,FALSE,FALSE,0,0,0,11,2,-0.501700680272109,0,-1.59375,-0.0476190476190476,0,-0.158163265306122
101369,"A",2020,1,1,14,1,3,10,17,7,1,0,5,7,39,44,0,0,1,1,0,0,8,1,1,1,0,1,1,4,0,0,1,36,"A_2020",1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,3,10,7,0,1,3,FALSE,FALSE,FALSE,FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22,FALSE,39,27,FALSE,44,FALSE,FALSE,FALSE,FALSE,0,0,0,14,3,0.498299319727891,0,1.40625,-0.0476190476190476,1,-0.158163265306122
101370,"A",2022,1,1,13,1,1,,14,7,1,0,11,11,40,40,0,0,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0,"A_2022",1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,,7,0,0,1,FALSE,FALSE,FALSE,TRUE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26,FALSE,40,26,FALSE,40,FALSE,FALSE,FALSE,FALSE,0,0,1,13,1,0.494584837545126,0,0.591911764705882,-0.0180505415162455,-1.07589285714286,-0.191335740072202
101371,"B",2018,0,0,13,0,2,,17,6,1,1,,,,,,0,1,1,1,1,9,1,1,1,0,0,0,6,0,0,0,0,"B_2018",0,0,0,1,1,,0,1,1,1,1,1,1,1,0,0,0,0,2,,6,0,0,4,FALSE,FALSE,FALSE,FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,,FALSE,TRUE,TRUE,FALSE,0,0,1,13,2,-0.424242424242424,-0.442424242424242,0.598765432098766,-0.0181818181818182,0.056,-0.242424242424242
101372,"A",2022,1,1,11,1,1,,12,7,1,0,8,5,34,37,0,0,1,0,0,1,6,1,0,0,0,0,0,2,0,0,0,0,"A_2022",1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,,7,0,0,1,FALSE,FALSE,FALSE,TRUE,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22,FALSE,34,25,FALSE,37,FALSE,FALSE,FALSE,FALSE,0,0,1,11,1,0.494584837545126,0,-1.40808823529412,-0.0180505415162455,-1.07589285714286,-0.191335740072202
101373,"A",2020,1,1,14,1,,19,17,5,0,0,5,,40,,,0,1,0,0,0,6,1,0,0,0,0,0,1,0,0,1,40,"A_2020",1,1,1,0,0,,0,1,0,0,0,1,0,0,0,0,0,1,,19,5,0,0,3,FALSE,FALSE,FALSE,FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23,FALSE,40,,FALSE,,FALSE,FALSE,FALSE,FALSE,0,1,0,14,2,0.498299319727891,0,1.40625,-0.0476190476190476,0,0.841836734693878
101374,"A",2020,0,0,14,1,1,19,15,3,0,0,3,,55,,,0,,,0,0,5,0,0,0,,0,0,0,0,0,0,0,"A_2020",0,0,1,0,0,,0,,,0,0,0,0,0,0,0,0,0,1,19,3,,0,1,FALSE,FALSE,FALSE,TRUE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40,FALSE,55,,FALSE,,FALSE,FALSE,FALSE,FALSE,0,0,0,14,1,-0.501700680272109,0,1.40625,-0.0476190476190476,-1,-0.158163265306122
101375,"A",2020,1,1,13,1,3,10,15,4,0,0,11,9,34,35,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,3,10,4,0,0,2,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,FALSE,34,20,FALSE,35,FALSE,FALSE,TRUE,FALSE,0,0,0,13,3,0.498299319727891,0,0.40625,-0.0476190476190476,1,-0.158163265306122
101376,"A",2022,0,0,12,1,,,13,7,1,0,,5,,38,0,0,1,0,0,1,6,1,0,0,0,0,0,2,0,0,0,0,"A_2022",0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,,,7,0,0,1,FALSE,FALSE,FALSE,TRUE,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,25,FALSE,38,FALSE,FALSE,FALSE,FALSE,0,1,1,12,2.07589285714286,-0.505415162454874,0,-0.408088235294118,-0.0180505415162455,0,0.808664259927798
101377,"A",2022,0,0,12,1,2,,13,7,1,0,8,5,35,45,1,0,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0,"A_2022",0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,2,,7,0,0,1,FALSE,FALSE,FALSE,TRUE,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22,FALSE,35,32,FALSE,45,FALSE,FALSE,FALSE,FALSE,0,0,1,12,2,-0.505415162454874,0,-0.408088235294118,-0.0180505415162455,-0.0758928571428572,-0.191335740072202
101378,"A",2020,0,1,13,1,,5,16,3,0,0,,,43,,,0,1,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,"A_2020",0,1,1,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,,5,3,0,0,3,FALSE,FALSE,FALSE,FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27,FALSE,43,,FALSE,,FALSE,FALSE,FALSE,FALSE,0,1,0,13,2,0.498299319727891,0,0.40625,-0.0476190476190476,0,0.841836734693878
101379,"B",2018,1,1,10,1,3,,14,5,1,0,7,11,35,36,0,1,1,1,1,1,9,1,1,1,0,0,0,6,0,0,0,0,"B_2018",1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,3,,5,0,0,4,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,FALSE,35,22,FALSE,36,FALSE,TRUE,TRUE,FALSE,0,0,1,10,3,0.575757575757576,0.557575757575758,-2.40123456790123,-0.0181818181818182,1.056,-0.242424242424242
101380,"A",2020,0,0,11,1,,,14,6,0,0,6,5,48,50,0,1,1,1,0,1,7,1,1,0,0,1,1,4,0,0,0,0,"A_2020",0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,,,6,0,1,3,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34,FALSE,48,36,FALSE,50,FALSE,FALSE,FALSE,FALSE,0,1,1,11,2,-0.501700680272109,0,-1.59375,-0.0476190476190476,0,0.841836734693878
101381,"A",2020,0,0,12,1,2,11,14,3,0,0,8,9,34,41,0,0,0,0,0,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,11,3,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,FALSE,34,27,FALSE,41,FALSE,FALSE,TRUE,FALSE,0,0,0,12,2,-0.501700680272109,0,-0.59375,-0.0476190476190476,0,-0.158163265306122
101382,"A",2020,0,1,15,1,2,19,17,3,0,0,5,,35,,,0,1,1,1,1,6,1,0,0,2,1,2,4,0,0,0,0,"A_2020",0,1,1,0,0,,0,1,1,1,1,1,0,0,1,0,0,0,2,19,3,2,2,2,FALSE,FALSE,FALSE,FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,FALSE,35,,FALSE,,FALSE,FALSE,TRUE,FALSE,0,0,0,15,2,0.498299319727891,0,2.40625,-0.0476190476190476,0,-0.158163265306122
101383,"A",2022,1,0,12,1,2,,12,7,1,0,11,11,40,37,0,1,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0,"A_2022",1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,2,,7,0,0,0,FALSE,FALSE,TRUE,TRUE,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28,FALSE,40,25,FALSE,37,FALSE,FALSE,TRUE,FALSE,0,0,1,12,2,-0.505415162454874,0,-0.408088235294118,-0.0180505415162455,-0.0758928571428572,-0.191335740072202
101384,"A",2020,0,0,13,1,,4,16,3,1,0,,,39,,,0,1,1,1,1,9,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,0,1,1,0,,0,1,1,1,1,1,1,1,0,0,0,0,,4,3,0,0,3,FALSE,FALSE,FALSE,FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23,FALSE,39,,FALSE,,FALSE,FALSE,FALSE,FALSE,0,1,0,13,2,-0.501700680272109,0,0.40625,-0.0476190476190476,0,0.841836734693878
101385,"A",2020,0,0,13,1,,,15,3,0,0,11,,30,36,,0,1,1,0,1,7,1,1,0,0,0,0,4,0,0,0,0,"A_2020",0,0,1,0,0,,0,1,1,0,1,1,1,0,0,0,0,0,,,3,0,0,2,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15,FALSE,30,21,FALSE,36,FALSE,FALSE,TRUE,FALSE,0,1,1,13,2,-0.501700680272109,0,0.40625,-0.0476190476190476,0,0.841836734693878
101386,"A",2020,0,1,13,1,2,,15,7,1,0,6,5,40,52,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,"A_2020",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,7,0,0,2,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25,FALSE,40,37,FALSE,52,FALSE,FALSE,FALSE,FALSE,0,0,1,13,2,0.498299319727891,0,0.40625,-0.0476190476190476,0,-0.158163265306122
101387,"B",2018,0,0,13,0,2,,17,6,1,1,9,5,37,40,1,0,1,1,0,1,8,1,1,1,0,1,1,6,0,0,0,0,"B_2018",0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,2,,6,0,1,4,FALSE,FALSE,FALSE,FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,FALSE,37,23,FALSE,40,FALSE,TRUE,TRUE,FALSE,0,0,1,13,2,-0.424242424242424,-0.442424242424242,0.598765432098766,-0.0181818181818182,0.056,-0.242424242424242
101388,"A",2020,0,0,14,1,2,5,16,5,0,0,5,5,37,44,0,0,0,1,1,1,8,1,1,1,1,1,1,5,0,0,0,0,"A_2020",0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,2,5,5,1,1,2,FALSE,FALSE,FALSE,FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,FALSE,37,28,FALSE,44,FALSE,TRUE,TRUE,FALSE,0,0,0,14,2,-0.501700680272109,0,1.40625,-0.0476190476190476,0,-0.158163265306122
101389,"A",2020,1,0,15,1,2,6,18,6,0,0,10,9,49,66,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2,6,6,0,0,3,FALSE,FALSE,FALSE,FALSE,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31,FALSE,49,48,FALSE,66,FALSE,FALSE,FALSE,FALSE,0,0,0,15,2,-0.501700680272109,0,2.40625,-0.0476190476190476,0,-0.158163265306122
101390,"A",2020,1,1,14,1,3,5,16,3,0,0,6,,39,,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,3,5,3,0,0,2,FALSE,FALSE,FALSE,FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23,FALSE,39,,FALSE,,FALSE,FALSE,TRUE,FALSE,0,0,0,14,3,0.498299319727891,0,1.40625,-0.0476190476190476,1,-0.158163265306122
101391,"A",2020,0,1,13,1,,4,17,3,1,0,5,,65,,,0,0,1,1,1,9,1,1,1,1,1,1,5,0,0,0,0,"A_2020",0,1,1,1,0,,0,0,1,1,1,1,1,1,1,0,0,0,,4,3,1,1,4,FALSE,FALSE,FALSE,FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48,FALSE,65,,FALSE,,FALSE,TRUE,FALSE,FALSE,0,1,0,13,2,0.498299319727891,0,0.40625,-0.0476190476190476,0,0.841836734693878
101392,"A",2020,0,1,13,1,2,,15,3,0,0,0,5,45,46,0,0,0,1,1,1,9,1,1,1,0,0,0,5,0,0,0,0,"A_2020",0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,2,,3,0,0,2,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,FALSE,45,31,FALSE,46,FALSE,TRUE,TRUE,FALSE,0,0,1,13,2,0.498299319727891,0,0.40625,-0.0476190476190476,0,-0.158163265306122
101393,"B",2018,0,1,,0,2,,18,8,1,1,,3,,51,0,0,1,0,0,1,8,1,1,1,1,1,1,5,0,0,0,0,"B_2018",0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,2,,8,1,1,,TRUE,FALSE,FALSE,FALSE,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,33,FALSE,51,FALSE,TRUE,FALSE,FALSE,1,0,1,12.4012345679012,2,0.575757575757576,-0.442424242424242,0,0.981818181818182,0.056,-0.242424242424242
101394,"A",2020,1,1,12,1,,10,14,3,0,0,9,,44,56,,0,1,1,1,1,7,1,1,0,1,1,1,4,0,0,1,5,"A_2020",1,1,1,0,0,,0,1,1,1,1,1,1,0,1,0,0,1,,10,3,1,1,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,FALSE,44,42,FALSE,56,FALSE,FALSE,TRUE,FALSE,0,1,0,12,2,0.498299319727891,0,-0.59375,-0.0476190476190476,0,0.841836734693878
101395,"A",2020,1,1,12,1,2,10,15,4,0,0,11,11,48,64,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2,10,4,0,0,3,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33,FALSE,48,49,FALSE,64,FALSE,FALSE,FALSE,FALSE,0,0,0,12,2,0.498299319727891,0,-0.59375,-0.0476190476190476,0,-0.158163265306122
101396,"A",2020,1,0,12,1,2,,14,3,0,0,2,7,48,49,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,2,,3,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34,FALSE,48,35,FALSE,49,FALSE,FALSE,TRUE,FALSE,0,0,1,12,2,-0.501700680272109,0,-0.59375,-0.0476190476190476,0,-0.158163265306122
101397,"B",2018,1,0,14,1,2,,19,5,1,1,3,5,48,49,0,0,1,1,0,0,9,1,1,1,0,0,0,4,0,0,1,8,"B_2018",1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,2,,5,0,0,5,FALSE,FALSE,FALSE,TRUE,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29,FALSE,48,30,FALSE,49,FALSE,FALSE,FALSE,FALSE,0,0,1,14,2,-0.424242424242424,0.557575757575758,1.59876543209877,-0.0181818181818182,0.056,-0.242424242424242
101398,"A",2020,0,1,12,1,3,18,14,4,0,0,11,,43,,,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,1,1,0,0,,0,1,1,1,1,1,1,1,0,0,0,0,3,18,4,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29,FALSE,43,,FALSE,,FALSE,FALSE,TRUE,FALSE,0,0,0,12,3,0.498299319727891,0,-0.59375,-0.0476190476190476,1,-0.158163265306122
101399,"A",2020,0,1,12,1,2,5,15,4,0,0,5,9,47,39,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,1,8,"A_2020",0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,2,5,4,0,0,3,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,FALSE,47,24,FALSE,39,FALSE,FALSE,FALSE,FALSE,0,0,0,12,2,0.498299319727891,0,-0.59375,-0.0476190476190476,0,-0.158163265306122
101400,"A",2020,1,0,12,1,2,,14,4,0,0,8,,53,48,1,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,2,,4,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39,FALSE,53,34,FALSE,48,FALSE,FALSE,TRUE,FALSE,0,0,1,12,2,-0.501700680272109,0,-0.59375,-0.0476190476190476,0,-0.158163265306122
101401,"A",2020,0,0,13,1,1,19,15,3,0,0,9,6,40,35,1,0,1,1,0,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,19,3,0,0,2,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25,FALSE,40,20,FALSE,35,FALSE,FALSE,TRUE,FALSE,0,0,0,13,1,-0.501700680272109,0,0.40625,-0.0476190476190476,-1,-0.158163265306122
101402,"B",2018,1,1,11,1,3,,16,7,1,1,11,11,46,45,1,1,1,1,1,1,10,1,1,1,0,0,0,6,0,0,0,0,"B_2018",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,3,,7,0,0,5,FALSE,FALSE,FALSE,TRUE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,FALSE,46,29,FALSE,45,FALSE,TRUE,FALSE,FALSE,0,0,1,11,3,0.575757575757576,0.557575757575758,-1.40123456790123,-0.0181818181818182,1.056,-0.242424242424242
