"section","key","field","actual","expected","pass"
"IV","B_2018/in_private_now/has_child/TRUE","first_stage","0.127968936514765","0.127968936514765",TRUE
"IV","B_2018/in_private_now/has_child/TRUE","first_stage_se","0.0779598544013987","0.0779598544013987",TRUE
"IV","B_2018/in_private_now/has_child/TRUE","first_stage_F","2.69443110123318","2.69443110123318",TRUE
"IV","B_2018/in_private_now/has_child/TRUE","estimate","0.0517888109340243","0.0517888109340244",TRUE
"IV","B_2018/in_private_now/has_child/TRUE","se","0.331625783238759","0.331625783238759",TRUE
"IV","B_2018/in_private_now/has_child/TRUE","ci_low","-0.603333963656752","-0.603333963656752",TRUE
"IV","B_2018/in_private_now/has_child/TRUE","ci_high","0.706911585524801","0.706911585524801",TRUE
"IV","B_2018/in_private_now/has_child/TRUE","p_value","0.876106374536475","0.876106374536475",TRUE
"IV","B_2018/in_private_now/has_child/TRUE","ar_p_zero","0.873375275910781","0.873375275910781",TRUE
"IV","B_2018/in_private_now/has_child/TRUE","var_rf","0.00172348455804907","0.00172348455804907",TRUE
"IV","B_2018/in_private_now/has_child/TRUE","var_fs","0.00607773889828728","0.00607773889828728",TRUE
"IV","B_2018/in_private_now/has_child/TRUE","cov_rf_fs","-0.000590679920589492","-0.000590679920589493",TRUE
"IV","B_2018/in_private_now/has_child/TRUE","df","154","154",TRUE
"AR set","B_2018/in_private_now/has_child/TRUE","type","all real","all real",TRUE
"IV","B_2018/in_private_now/working/FALSE","n","162","162",TRUE
"IV","B_2018/in_private_now/working/FALSE","n_control","74","74",TRUE
"IV","B_2018/in_private_now/working/FALSE","n_selected","88","88",TRUE
"IV","B_2018/in_private_now/working/FALSE","reduced_form","0.00675675675675665","0.00675675675675665",TRUE
"IV","B_2018/in_private_now/working/FALSE","reduced_form_se","0.0683868482576264","0.0683868482576264",TRUE
"IV","B_2018/in_private_now/working/FALSE","first_stage","0.185503685503686","0.185503685503686",TRUE
"IV","B_2018/in_private_now/working/FALSE","first_stage_se","0.0779785207835154","0.0779785207835154",TRUE
"IV","B_2018/in_private_now/working/FALSE","first_stage_F","5.65920074546663","5.65920074546663",TRUE
"IV","B_2018/in_private_now/working/FALSE","estimate","0.036423841059602","0.036423841059602",TRUE
"IV","B_2018/in_private_now/working/FALSE","se","0.372950526248496","0.372950526248496",TRUE
"IV","B_2018/in_private_now/working/FALSE","ci_low","-0.70011673503167","-0.70011673503167",TRUE
"IV","B_2018/in_private_now/working/FALSE","ci_high","0.772964417150874","0.772964417150874",TRUE
"IV","B_2018/in_private_now/working/FALSE","p_value","0.922321337635343","0.922321337635343",TRUE
"IV","B_2018/in_private_now/working/FALSE","ar_p_zero","0.921419162391837","0.921419162391837",TRUE
"IV","B_2018/in_private_now/working/FALSE","var_rf","0.00467676101461162","0.00467676101461162",TRUE
"IV","B_2018/in_private_now/working/FALSE","var_fs","0.00608064970358514","0.00608064970358514",TRUE
"IV","B_2018/in_private_now/working/FALSE","cov_rf_fs","-0.00139408360182275","-0.00139408360182275",TRUE
"IV","B_2018/in_private_now/working/FALSE","df","160","160",TRUE
"AR set","B_2018/in_private_now/working/FALSE","type","bounded","bounded",TRUE
"AR set","B_2018/in_private_now/working/FALSE","lower","-0.82098230516733","-0.82098231",TRUE
"AR set","B_2018/in_private_now/working/FALSE","upper","2.07208161904062","2.07208162",TRUE
"IV","B_2018/in_private_now/working/TRUE","n","162","162",TRUE
"IV","B_2018/in_private_now/working/TRUE","n_control","74","74",TRUE
"IV","B_2018/in_private_now/working/TRUE","n_selected","88","88",TRUE
"IV","B_2018/in_private_now/working/TRUE","reduced_form","0.0100378760273187","0.0100378760273187",TRUE
"IV","B_2018/in_private_now/working/TRUE","reduced_form_se","0.0710356733118436","0.0710356733118436",TRUE
"IV","B_2018/in_private_now/working/TRUE","first_stage","0.127968936514765","0.127968936514765",TRUE
"IV","B_2018/in_private_now/working/TRUE","first_stage_se","0.0779598544013987","0.0779598544013987",TRUE
"IV","B_2018/in_private_now/working/TRUE","first_stage_F","2.69443110123318","2.69443110123318",TRUE
"IV","B_2018/in_private_now/working/TRUE","estimate","0.0784399425415286","0.0784399425415285",TRUE
"IV","B_2018/in_private_now/working/TRUE","se","0.569391467472751","0.569391467472751",TRUE
"IV","B_2018/in_private_now/working/TRUE","ci_low","-1.04638610191142","-1.04638610191142",TRUE
"IV","B_2018/in_private_now/working/TRUE","ci_high","1.20326598699447","1.20326598699447",TRUE
"IV","B_2018/in_private_now/working/TRUE","p_value","0.890609258765664","0.890609258765664",TRUE
"IV","B_2018/in_private_now/working/TRUE","ar_p_zero","0.887811673624862","0.887811673624863",TRUE
"IV","B_2018/in_private_now/working/TRUE","var_rf","0.00504606688286697","0.00504606688286697",TRUE
"IV","B_2018/in_private_now/working/TRUE","var_fs","0.00607773889828728","0.00607773889828728",TRUE
"IV","B_2018/in_private_now/working/TRUE","cov_rf_fs","-0.00143907320067123","-0.00143907320067123",TRUE
"IV","B_2018/in_private_now/working/TRUE","df","154","154",TRUE
"AR set","B_2018/in_private_now/working/TRUE","type","all real","all real",TRUE
"IV","B_2018/in_private_now/hours_worked/FALSE","n","162","162",TRUE
"IV","B_2018/in_private_now/hours_worked/FALSE","n_control","74","74",TRUE
"IV","B_2018/in_private_now/hours_worked/FALSE","n_selected","88","88",TRUE
"IV","B_2018/in_private_now/hours_worked/FALSE","reduced_form","-0.288083538083541","-0.288083538083541",TRUE
"IV","B_2018/in_private_now/hours_worked/FALSE","reduced_form_se","1.97845327867445","1.97845327867445",TRUE
"IV","B_2018/in_private_now/hours_worked/FALSE","first_stage","0.185503685503686","0.185503685503686",TRUE
"IV","B_2018/in_private_now/hours_worked/FALSE","first_stage_se","0.0779785207835154","0.0779785207835154",TRUE
"IV","B_2018/in_private_now/hours_worked/FALSE","first_stage_F","5.65920074546663","5.65920074546663",TRUE
"IV","B_2018/in_private_now/hours_worked/FALSE","estimate","-1.55298013245034","-1.55298013245034",TRUE
"IV","B_2018/in_private_now/hours_worked/FALSE","se","10.5586320083287","10.5586320083287",TRUE
"IV","B_2018/in_private_now/hours_worked/FALSE","ci_low","-22.4052389571731","-22.4052389571731",TRUE
"IV","B_2018/in_private_now/hours_worked/FALSE","ci_high","19.2992786922724","19.2992786922724",TRUE
"IV","B_2018/in_private_now/hours_worked/FALSE","p_value","0.883252808790954","0.883252808790954",TRUE
"IV","B_2018/in_private_now/hours_worked/FALSE","ar_p_zero","0.884412171035497","0.884412171035497",TRUE
"IV","B_2018/in_private_now/hours_worked/FALSE","var_rf","3.91427737589767","3.91427737589767",TRUE
"IV","B_2018/in_private_now/hours_worked/FALSE","var_fs","0.00608064970358514","0.00608064970358514",TRUE
"IV","B_2018/in_private_now/hours_worked/FALSE","cov_rf_fs","-0.0298050145724988","-0.0298050145724988",TRUE
"IV","B_2018/in_private_now/hours_worked/FALSE","df","160","160",TRUE
"AR set","B_2018/in_private_now/hours_worked/FALSE","type","bounded","bounded",TRUE
"AR set","B_2018/in_private_now/hours_worked/FALSE","lower","-32.2604008429262","-32.26040084",TRUE
"AR set","B_2018/in_private_now/hours_worked/FALSE","upper","44.004624535847","44.00462454",TRUE
"IV","B_2018/in_private_now/hours_worked/TRUE","n","162","162",TRUE
"IV","B_2018/in_private_now/hours_worked/TRUE","n_control","74","74",TRUE
"IV","B_2018/in_private_now/hours_worked/TRUE","n_selected","88","88",TRUE
"IV","B_2018/in_private_now/hours_worked/TRUE","reduced_form","-0.498331220353846","-0.498331220353846",TRUE
"IV","B_2018/in_private_now/hours_worked/TRUE","reduced_form_se","1.90278847284078","1.90278847284078",TRUE
"IV","B_2018/in_private_now/hours_worked/TRUE","first_stage","0.127968936514765","0.127968936514765",TRUE
"IV","B_2018/in_private_now/hours_worked/TRUE","first_stage_se","0.0779598544013987","0.0779598544013987",TRUE
"IV","B_2018/in_private_now/hours_worked/TRUE","first_stage_F","2.69443110123318","2.69443110123318",TRUE
"IV","B_2018/in_private_now/hours_worked/TRUE","estimate","-3.89415770675214","-3.89415770675214",TRUE
"IV","B_2018/in_private_now/hours_worked/TRUE","se","14.5834919384126","14.5834919384126",TRUE
"IV","B_2018/in_private_now/hours_worked/TRUE","ci_low","-32.703671878443","-32.703671878443",TRUE
"IV","B_2018/in_private_now/hours_worked/TRUE","ci_high","24.9153564649387","24.9153564649387",TRUE
"IV","B_2018/in_private_now/hours_worked/TRUE","p_value","0.789807116242214","0.789807116242214",TRUE
"IV","B_2018/in_private_now/hours_worked/TRUE","ar_p_zero","0.793752188144431","0.793752188144431",TRUE
"IV","B_2018/in_private_now/hours_worked/TRUE","var_rf","3.62060397237573","3.62060397237573",TRUE
"IV","B_2018/in_private_now/hours_worked/TRUE","var_fs","0.00607773889828728","0.00607773889828728",TRUE
"IV","B_2018/in_private_now/hours_worked/TRUE","cov_rf_fs","-0.0295237728835814","-0.0295237728835815",TRUE
"IV","B_2018/in_private_now/hours_worked/TRUE","df","154","154",TRUE
"AR set","B_2018/in_private_now/hours_worked/TRUE","type","all real","all real",TRUE
"IV","A_2020/started_g6_private/years_in_school/FALSE","n","1161","1161",TRUE
"IV","A_2020/started_g6_private/years_in_school/FALSE","n_control","571","571",TRUE
"IV","A_2020/started_g6_private/years_in_school/FALSE","n_selected","590","590",TRUE
"IV","A_2020/started_g6_private/years_in_school/FALSE","reduced_form","0.056873163347086","0.056873163347086",TRUE
"IV","A_2020/started_g6_private/years_in_school/FALSE","reduced_form_se","0.052027359385938","0.052027359385938",TRUE
"IV","A_2020/started_g6_private/years_in_school/FALSE","first_stage","0.0598236813203118","0.0598236813203118",TRUE
"IV","A_2020/started_g6_private/years_in_school/FALSE","first_stage_se","0.0168420872074309","0.0168420872074309",TRUE
"IV","A_2020/started_g6_private/years_in_school/FALSE","first_stage_F","12.6169518340872","12.6169518340872",TRUE
"IV","A_2020/started_g6_private/years_in_school/FALSE","estimate","0.950679765803313","0.950679765803313",TRUE
"IV","A_2020/started_g6_private/years_in_school/FALSE","se","0.919825179163343","0.919825179163342",TRUE
"IV","A_2020/started_g6_private/years_in_school/FALSE","ci_low","-0.854029113684986","-0.854029113684986",TRUE
"IV","A_2020/started_g6_private/years_in_school/FALSE","ci_high","2.75538864529161","2.75538864529161",TRUE
"IV","A_2020/started_g6_private/years_in_school/FALSE","p_value","0.3015650138558","0.3015650138558",TRUE
"IV","A_2020/started_g6_private/years_in_school/FALSE","ar_p_zero","0.274559693642628","0.274559693642628",TRUE
"IV","A_2020/started_g6_private/years_in_school/FALSE","var_rf","0.00270684612467355","0.00270684612467355",TRUE
"IV","A_2020/started_g6_private/years_in_school/FALSE","var_fs","0.000283655901502706","0.000283655901502706",TRUE
"IV","A_2020/started_g6_private/years_in_school/FALSE","cov_rf_fs","-3.40781448536272e-05","-3.40781448536272e-05",TRUE
"IV","A_2020/started_g6_private/years_in_school/FALSE","df","1159","1159",TRUE
"AR set","A_2020/started_g6_private/years_in_school/FALSE","type","bounded","bounded",TRUE
"AR set","A_2020/started_g6_private/years_in_school/FALSE","lower","-0.794572296940161","-0.7945723",TRUE
"AR set","A_2020/started_g6_private/years_in_school/FALSE","upper","3.63625264738851","3.63625265",TRUE
"IV","A_2020/started_g6_private/years_in_school/TRUE","n","1161","1161",TRUE
"IV","A_2020/started_g6_private/years_in_school/TRUE","n_control","571","571",TRUE
"IV","A_2020/started_g6_private/years_in_school/TRUE","n_selected","590","590",TRUE
"IV","A_2020/started_g6_private/years_in_school/TRUE","reduced_form","0.0367360165178557","0.0367360165178557",TRUE
"IV","A_2020/started_g6_private/years_in_school/TRUE","reduced_form_se","0.0501586741082828","0.0501586741082828",TRUE
"IV","A_2020/started_g6_private/years_in_school/TRUE","first_stage","0.0587127040398519","0.0587127040398519",TRUE
"IV","A_2020/started_g6_private/years_in_school/TRUE","first_stage_se","0.0168959110640824","0.0168959110640824",TRUE
"IV","A_2020/started_g6_private/years_in_school/TRUE","first_stage_F","12.0753835812894","12.0753835812894",TRUE
"IV","A_2020/started_g6_private/years_in_school/TRUE","estimate","0.625691102438762","0.625691102438762",TRUE
"IV","A_2020/started_g6_private/years_in_school/TRUE","se","0.882805375765654","0.882805375765654",TRUE
"IV","A_2020/started_g6_private/years_in_school/TRUE","ci_low","-1.10639228993172","-1.10639228993172",TRUE
"IV","A_2020/started_g6_private/years_in_school/TRUE","ci_high","2.35777449480925","2.35777449480925",TRUE
"IV","A_2020/started_g6_private/years_in_school/TRUE","p_value","0.478620814822785","0.478620814822785",TRUE
"IV","A_2020/started_g6_private/years_in_school/TRUE","ar_p_zero","0.464075569309805","0.464075569309805",TRUE
"IV","A_2020/started_g6_private/years_in_school/TRUE","var_rf","0.00251589258830092","0.00251589258830092",TRUE
"IV","A_2020/started_g6_private/years_in_school/TRUE","var_fs","0.000285471810685383","0.000285471810685383",TRUE
"IV","A_2020/started_g6_private/years_in_school/TRUE","cov_rf_fs","-4.70624683503376e-05","-4.70624683503376e-05",TRUE
"IV","A_2020/started_g6_private/years_in_school/TRUE","df","1154","1154",TRUE
"AR set","A_2020/started_g6_private/years_in_school/TRUE","type","bounded","bounded",TRUE
"AR set","A_2020/started_g6_private/years_in_school/TRUE","lower","-1.1353043019799","-1.1353043",TRUE
"AR set","A_2020/started_g6_private/years_in_school/TRUE","upper","3.12660827618518","3.12660828",TRUE
"IV","A_2020/started_g6_private/married_or_cohab/FALSE","n","1160","1160",TRUE
"IV","A_2020/started_g6_private/married_or_cohab/FALSE","n_control","571","571",TRUE
"IV","A_2020/started_g6_private/married_or_cohab/FALSE","n_selected","589","589",TRUE
"IV","A_2020/started_g6_private/married_or_cohab/FALSE","reduced_form","-0.00727285701967471","-0.00727285701967471",TRUE
"IV","A_2020/started_g6_private/married_or_cohab/FALSE","reduced_form_se","0.00644444925359114","0.00644444925359114",TRUE
"IV","A_2020/started_g6_private/married_or_cohab/FALSE","first_stage","0.0597200871791356","0.0597200871791356",TRUE
"IV","A_2020/started_g6_private/married_or_cohab/FALSE","first_stage_se","0.0168515872927087","0.0168515872927087",TRUE
"IV","A_2020/started_g6_private/married_or_cohab/FALSE","first_stage_F","12.5591207865251","12.5591207865251",TRUE
"IV","A_2020/started_g6_private/married_or_cohab/FALSE","estimate","-0.121782424695047","-0.121782424695047",TRUE
"IV","A_2020/started_g6_private/married_or_cohab/FALSE","se","0.113597060097044","0.113597060097044",TRUE
"IV","A_2020/started_g6_private/married_or_cohab/FALSE","ci_low","-0.34466152471898","-0.34466152471898",TRUE
"IV","A_2020/started_g6_private/married_or_cohab/FALSE","ci_high","0.101096675328886","0.101096675328886",TRUE
"IV","A_2020/started_g6_private/married_or_cohab/FALSE","p_value","0.283918189462545","0.283918189462545",TRUE
"IV","A_2020/started_g6_private/married_or_cohab/FALSE","ar_p_zero","0.259323175019383","0.259323175019383",TRUE
"IV","A_2020/started_g6_private/married_or_cohab/FALSE","var_rf","4.15309261821115e-05","4.15309261821115e-05",TRUE
"IV","A_2020/started_g6_private/married_or_cohab/FALSE","var_fs","0.000283975994283781","0.000283975994283781",TRUE
"IV","A_2020/started_g6_private/married_or_cohab/FALSE","cov_rf_fs","1.15144191629314e-06","1.15144191629314e-06",TRUE
"IV","A_2020/started_g6_private/married_or_cohab/FALSE","df","1158","1158",TRUE
"AR set","A_2020/started_g6_private/married_or_cohab/FALSE","type","bounded","bounded",TRUE
"AR set","A_2020/started_g6_private/married_or_cohab/FALSE","lower","-0.450757134214774","-0.45075713",TRUE
"AR set","A_2020/started_g6_private/married_or_cohab/FALSE","upper","0.0959565885573407","0.09595659",TRUE
"IV","A_2020/started_g6_private/married_or_cohab/TRUE","n","1160","1160",TRUE
"IV","A_2020/started_g6_private/married_or_cohab/TRUE","n_control","571","571",TRUE
"IV","A_2020/started_g6_private/married_or_cohab/TRUE","n_selected","589","589",TRUE
"IV","A_2020/started_g6_private/married_or_cohab/TRUE","reduced_form","-0.00586068074060152","-0.00586068074060152",TRUE
"IV","A_2020/started_g6_private/married_or_cohab/TRUE","reduced_form_se","0.00657005198979836","0.00657005198979836",TRUE
"IV","A_2020/started_g6_private/married_or_cohab/TRUE","first_stage","0.0586684936446656","0.0586684936446656",TRUE
"IV","A_2020/started_g6_private/married_or_cohab/TRUE","first_stage_se","0.0169140431396911","0.0169140431396911",TRUE
"IV","A_2020/started_g6_private/married_or_cohab/TRUE","first_stage_F","12.0313679049797","12.0313679049797",TRUE
"IV","A_2020/started_g6_private/married_or_cohab/TRUE","estimate","-0.0998948562766517","-0.0998948562766516",TRUE
"IV","A_2020/started_g6_private/married_or_cohab/TRUE","se","0.116149198645","0.116149198645",TRUE
"IV","A_2020/started_g6_private/married_or_cohab/TRUE","ci_low","-0.327782323576726","-0.327782323576726",TRUE
"IV","A_2020/started_g6_private/married_or_cohab/TRUE","ci_high","0.127992611023423","0.127992611023423",TRUE
"IV","A_2020/started_g6_private/married_or_cohab/TRUE","p_value","0.389936769362494","0.389936769362494",TRUE
"IV","A_2020/started_g6_private/married_or_cohab/TRUE","ar_p_zero","0.37256319608007","0.37256319608007",TRUE
"IV","A_2020/started_g6_private/married_or_cohab/TRUE","var_rf","4.31655831486534e-05","4.31655831486534e-05",TRUE
"IV","A_2020/started_g6_private/married_or_cohab/TRUE","var_fs","0.000286084855331333","0.000286084855331333",TRUE
"IV","A_2020/started_g6_private/married_or_cohab/TRUE","cov_rf_fs","2.07340753256257e-06","2.07340753256257e-06",TRUE
"IV","A_2020/started_g6_private/married_or_cohab/TRUE","df","1153","1153",TRUE
"AR set","A_2020/started_g6_private/married_or_cohab/TRUE","type","bounded","bounded",TRUE
"AR set","A_2020/started_g6_private/married_or_cohab/TRUE","lower","-0.431211066074776","-0.43121107",TRUE
"AR set","A_2020/started_g6_private/married_or_cohab/TRUE","upper","0.130600766831856","0.13060077",TRUE
